Brightness,Greenness,Wetness,Label
1480.8914,-221.5049,-1095.8834,1
1663.1685,-236.9632,-1386.1548,1
1432.6139,-198.5313,-1116.7701,1
1374.4744,-187.6196,-1097.9028,1
1678.9948,-251.138,-1359.9275,1
1894.156,-404.5249,-1542.3657,1
1701.909,-250.7071,-1397.3427,1
1794.6371,-322.2917,-1367.2777,1
1761.9703,-177.2304,-1394.6967,1
2146.2932,-269.8693,-1819.0778,1
1847.1455,-182.8777,-1522.8922,1
1747.1084,-273.0388,-1473.963,1
1765.5098,-307.4397,-1524.5741,1
1709.9128,-251.4697,-1445.0228,1
1726.8606,-297.893,-1534.5142,1
1733.8395,-205.9235,-1459.2178,1
2314.8623,-477.9048,-2077.6526,1
2355.4805,-397.6403,-2084.1187,1
1911.8119,-258.9693,-1562.04,1
1408.9375,-166.7246,-1077.731,1
1640.9814,-258.0858,-1324.2867,1
1790.3741,-279.2163,-1475.1783,1
1776.7927,-230.0975,-1401.3613,1
1754.2261,-160.9789,-1342.8882,1
2147.086,-281.491,-1752.1334,1
1992.8694,-198.3007,-1605.8518,1
1980.4373,-220.9629,-1545.1517,1
1942.2412,-238.2704,-1570.3092,1
1559.2125,-237.1041,-1330.6595,1
1644.4977,-267.2061,-1257.097,1
1764.2961,-181.9363,-1285.7699,1
2038.5029,-304.0935,-1624.5804,1
2014.7128,-312.827,-1702.2642,1
1812.6786,-331.1552,-1539.4327,1
1833.335,-311.7165,-1561.3846,1
1758.3492,-289.6774,-1511.5476,1
1921.0461,-338.7167,-1687.6393,1
2094.52,-394.7531,-1850.599,1
1827.804,-278.1997,-1681.6617,1
1666.2474,-212.4989,-1439.512,1
1704.1407,-273.1748,-1500.7218,1
1721.994,-299.4879,-1561.7258,1
1508.3705,-188.3368,-1319.9153,1
1549.7928,-181.0506,-1283.3049,1
1724.6394,-171.5775,-1330.4691,1
1668.4272,-165.9794,-1298.6807,1
1535.8677,-183.7132,-1285.1907,1
1828.7819,-257.5407,-1492.4976,1
1832.996,-289.2677,-1577.7634,1
1806.1323,-236.4918,-1481.2288,1
1820.4438,-266.9901,-1477.7438,1
1977.4181,-324.6754,-1660.8135,1
1826.2444,-273.6265,-1536.4325,1
1788.9152,-307.617,-1365.2224,1
1989.8444,-269.9181,-1555.4576,1
1752.6168,-250.1877,-1458.1412,1
1516.1187,-152.856,-1186.3181,1
1678.7035,-255.8208,-1316.232,1
1788.2343,-217.8858,-1550.654,1
1654.4026,-212.0861,-1376.5133,1
1658.8739,-207.4088,-1417.4087,1
1725.8821,-233.1506,-1430.8302,1
1877.9469,-269.8637,-1628.9243,1
2039.7938,-249.8479,-1736.8904,1
2138.3813,-307.9957,-1858.0208,1
1571.6975,-108.9036,-1293.82,1
1346.8503,-94.233,-1086.3345,1
1518.8391,-230.7093,-1238.5514,1
1641.0898,-237.8686,-1378.3938,1
1714.7731,-168.3596,-1409.3885,1
1921.4487,-228.3643,-1562.5118,1
2036.7445,-227.0585,-1638.004,1
2223.8088,-321.4172,-1796.5079,1
2031.9124,-130.1777,-1591.6566,1
2136.192,-260.7942,-1699.7117,1
1730.406,-218.9626,-1420.5538,1
1302.1068,-102.067,-953.7888,1
1709.9563,-198.2378,-1331.4233,1
1945.8345,-179.9505,-1473.5345,1
1989.1747,-247.5163,-1649.2133,1
1769.4653,-244.5067,-1543.5287,1
1492.8022,-165.2146,-1266.2169,1
1644.0837,-295.6124,-1434.6976,1
1716.9646,-230.724,-1440.2517,1
1773.8944,-251.0265,-1526.2651,1
1661.5779,-267.7245,-1486.5186,1
1524.3197,-192.0686,-1303.7198,1
1612.5568,-238.8733,-1351.4998,1
1760.4984,-222.6306,-1452.1252,1
1928.4089,-327.642,-1657.019,1
1671.3239,-215.7412,-1410.5538,1
1767.7881,-237.9223,-1412.911,1
1769.5977,-125.0853,-1312.1946,1
1743.9803,-205.7311,-1385.7035,1
1717.6956,-269.6724,-1401.672,1
1813.17,-244.7371,-1519.3184,1
1961.0419,-257.2945,-1710.3171,1
2038.0171,-251.5202,-1714.779,1
1880.8458,-177.7664,-1518.6232,1
1729.7603,-218.4699,-1475.835,1
1718.0005,-214.556,-1403.7622,1
1857.6743,-266.8184,-1406.9552,1
1673.4923,-156.0822,-1339.9082,1
1531.7819,-217.5036,-1201.0131,1
1540.0371,-197.3497,-1190.2072,1
1790.0363,-296.7696,-1315.0387,1
1442.9453,-141.7608,-1188.6436,1
1651.6674,-237.6817,-1428.4934,1
1712.7719,-204.0603,-1337.852,1
1637.0306,-197.2115,-1459.6713,1
1973.403,-300.6339,-1674.2878,1
1633.1187,-313.3979,-1446.466,1
1098.8422,-118.6448,-854.4783,1
1523.1146,-273.3362,-1131.7352,1
1801.3345,-375.1825,-1411.8037,1
1926.615,-321.1405,-1523.32,1
1893.2599,-267.1597,-1597.323,1
2092.17,-280.7438,-1715.4066,1
2086.6814,-276.3994,-1793.6667,1
2064.8523,-249.442,-1683.7648,1
2008.4072,-284.5667,-1723.4579,1
1679.7426,-205.7995,-1374.1099,1
1256.4354,-160.3927,-999.7875,1
1299.0863,-133.4061,-1031.003,1
1740.5767,-284.9027,-1472.1558,1
1893.7996,-195.2819,-1433.4445,1
1850.1621,-251.8769,-1484.2139,1
1548.0007,-242.9334,-1322.8049,1
1500.2618,-147.3393,-1167.5846,1
1611.5417,-255.6485,-1354.0914,1
1642.8448,-241.4016,-1350.5233,1
1518.5052,-174.4262,-1302.6051,1
1730.113,-282.4792,-1379.455,1
1844.5522,-260.4688,-1578.2614,1
2012.4911,-425.2861,-1749.9646,1
1963.6823,-225.9572,-1600.1783,1
1831.5951,-207.5559,-1553.8129,1
1630.8773,-224.9443,-1401.8081,1
1764.2288,-260.2558,-1462.1686,1
1686.0554,-99.9396,-1302.6282,1
1658.4312,-189.1888,-1388.747,1
1735.2385,-214.5592,-1474.4475,1
1855.7499,-260.4647,-1553.3527,1
1804.434,-307.3492,-1628.4807,1
1668.0685,-209.4577,-1479.4742,1
1714.4857,-207.7971,-1446.9714,1
1740.3093,-340.4792,-1541.4126,1
1844.7972,-227.3855,-1483.0547,1
1933.018,-305.4735,-1545.5985,1
1727.7404,-163.3351,-1365.3479,1
1620.7177,-269.7386,-1313.7334,1
1644.2996,-244.4126,-1352.7793,1
1548.267,-191.3618,-1230.7014,1
1759.6488,-267.51,-1445.3582,1
1735.4384,-205.8157,-1428.8485,1
1590.3674,-169.0001,-1239.4991,1
1531.6191,-158.1479,-1272.1373,1
1381.1125,-172.0269,-1170.4363,1
1507.051,-238.1012,-1223.3167,1
1934.4985,-363.8729,-1578.7795,1
1748.8113,-239.2863,-1516.2675,1
1873.9597,-226.7458,-1534.8607,1
1970.0204,-253.332,-1637.3099,1
2025.9835,-282.4402,-1794.989,1
2176.025,-328.2283,-1873.0548,1
2036.9229,-311.4723,-1763.0284,1
1789.2585,-265.7853,-1445.5785,1
1465.6475,-173.0966,-1202.7339,1
1492.9641,-146.3401,-1121.8625,1
1797.33,-238.6192,-1409.8634,1
1764.9202,-219.4093,-1490.3337,1
1781.8729,-144.5006,-1410.6881,1
1707.0137,-234.064,-1493.6151,1
1455.8213,-219.3028,-1264.4459,1
1514.4436,-174.5966,-1168.6022,1
1465.0186,-194.377,-1268.3816,1
1571.0685,-281.9042,-1251.1185,1
1540.1771,-209.22,-1324.2094,1
1800.3918,-261.7882,-1453.6458,1
1736.014,-196.2254,-1553.7732,1
1942.6066,-373.8964,-1749.4246,1
1900.208,-256.541,-1633.1985,1
1712.992,-236.1336,-1421.3673,1
1583.5715,-219.9558,-1387.6182,1
1640.5756,-276.7468,-1439.398,1
1517.9122,-144.3225,-1234.0597,1
1648.8748,-244.4879,-1371.1128,1
1717.0674,-256.7553,-1431.0344,1
1735.504,-202.3586,-1419.7745,1
1703.726,-265.4517,-1462.6405,1
1688.8246,-225.6476,-1414.4635,1
1693.848,-265.6445,-1494.921,1
1788.8708,-242.9713,-1450.8256,1
1752.8813,-200.0964,-1510.4325,1
1620.1039,-186.7656,-1353.1237,1
1782.9723,-234.0144,-1382.8069,1
1897.3684,-198.891,-1464.3752,1
1936.0564,-249.9215,-1518.4282,1
1712.3561,-156.3459,-1424.2034,1
1958.1631,-269.4933,-1641.3157,1
1636.3829,-196.5497,-1312.974,1
1581.3821,-274.3437,-1423.6456,1
1827.4396,-280.4945,-1560.8676,1
1854.7885,-323.6909,-1633.0564,1
1954.6954,-287.4338,-1641.8232,1
1575.9875,-195.1431,-1275.5997,1
1454.2728,-159.9231,-1178.0483,1
1918.0872,-218.7169,-1510.2747,1
2101.5952,-321.3856,-1776.0245,1
1986.2424,-237.5762,-1652.1729,1
1811.9098,-278.1826,-1579.7906,1
1506.9803,-205.7759,-1258.1396,1
1530.7567,-194.2212,-1193.4954,1
1792.195,-170.8068,-1336.3542,1
2032.1589,-227.0648,-1612.7366,1
1908.0575,-224.1282,-1531.4364,1
1797.2819,-243.2876,-1504.585,1
1823.1312,-287.1023,-1542.8123,1
1573.0065,-213.4312,-1304.0101,1
1767.9242,-279.3479,-1516.7859,1
1675.32,-304.9951,-1468.4792,1
1389.9442,-196.4646,-1187.3859,1
1580.2697,-264.3258,-1359.1831,1
1627.3718,-303.5708,-1428.076,1
1751.393,-239.3016,-1447.0732,1
1970.6531,-350.9443,-1792.3658,1
2045.1198,-376.9118,-1831.2141,1
1777.1906,-256.5499,-1574.1018,1
1713.3398,-234.5611,-1460.2736,1
1600.7328,-269.9828,-1365.4286,1
1433.2845,-152.3191,-1172.9418,1
1671.4453,-199.0902,-1338.6172,1
1626.8079,-214.2932,-1333.7634,1
1534.9568,-220.5084,-1183.805,1
1791.0054,-268.1488,-1456.1635,1
1898.0685,-319.9394,-1664.7338,1
1718.4563,-275.4603,-1536.7577,1
1777.0696,-255.8068,-1393.9594,1
1824.4767,-256.6823,-1557.4489,1
1848.2775,-251.9057,-1561.674,1
1623.9424,-205.7038,-1272.2354,1
1542.201,-116.3799,-1213.7075,1
1963.0065,-319.6392,-1661.6055,1
1488.5815,-134.6521,-1248.6276,1
1866.7178,-366.7039,-1653.4572,1
2084.3728,-453.5603,-1903.816,1
1832.6183,-320.1538,-1601.4324,1
1684.2123,-246.1538,-1369.5177,1
1434.5807,-170.1766,-1178.7074,1
1436.878,-214.789,-1222.5826,1
1660.4774,-210.5993,-1387.3818,1
1736.1693,-186.1845,-1446.2515,1
1631.2897,-167.8587,-1314.5114,1
1555.6908,-314.8182,-1346.2267,1
1205.851,-75.22,-928.0199,1
1470.2177,-144.4623,-1176.3665,1
1920.0287,-156.597,-1465.4594,1
2137.159,-229.9542,-1654.0457,1
1830.487,-123.9555,-1405.7529,1
1872.6351,-275.103,-1640.477,1
1844.1003,-231.4284,-1522.3898,1
1562.3026,-236.758,-1300.602,1
1613.6346,-248.7882,-1371.3539,1
1506.7661,-156.8631,-1245.0648,1
1491.7633,-218.0407,-1280.3785,1
1767.6724,-331.8219,-1566.073,1
1760.408,-359.1957,-1598.6841,1
1717.5042,-289.8326,-1572.0082,1
1971.3131,-317.6896,-1738.1855,1
1936.8677,-289.584,-1729.6862,1
1879.4369,-318.1938,-1659.7195,1
1877.6423,-323.3978,-1671.3953,1
1648.2206,-270.5044,-1449.6522,1
1753.9221,-294.83,-1442.962,1
1902.9469,-292.8511,-1598.6227,1
1732.3094,-236.3302,-1476.5562,1
1828.6511,-303.0505,-1575.9843,1
2202.6965,-348.6232,-1704.7382,1
2008.4958,-308.2026,-1686.5333,1
1879.81,-289.3427,-1627.3628,1
1858.2283,-250.3338,-1492.354,1
1798.9021,-268.6346,-1487.9941,1
1635.7129,-176.7327,-1377.9596,1
1565.6659,-139.3437,-1269.9641,1
1650.5345,-219.016,-1380.2379,1
1669.2787,-215.4816,-1273.1958,1
1962.195,-222.1942,-1688.2065,1
1989.2852,-380.2685,-1856.7023,1
1918.0498,-291.7095,-1664.2345,1
1756.976,-329.9116,-1560.1439,1
1577.8499,-250.7049,-1254.4948,1
1567.2563,-268.6138,-1344.8217,1
1475.5448,-302.4025,-1263.6759,1
1425.8362,-168.4377,-1148.7081,1
1515.5323,-202.9791,-1197.5553,1
1546.8488,-278.7481,-1211.0983,1
1303.8448,-155.8973,-956.7454,1
1532.623,-189.9197,-1151.7802,1
1837.295,-125.4489,-1349.7306,1
1814.0573,-163.1259,-1460.8347,1
1758.1409,-165.1621,-1383.5016,1
1944.362,-324.077,-1659.6245,1
1563.4008,-183.7626,-1343.8276,1
1348.6088,-226.2353,-1189.6857,1
1492.0424,-226.5159,-1270.5208,1
1723.0598,-354.4247,-1550.1083,1
1769.6655,-296.4484,-1461.506,1
1868.2003,-343.4843,-1636.513,1
1731.8718,-319.3462,-1530.0886,1
1759.7286,-308.5012,-1514.1743,1
1877.788,-315.7414,-1527.5697,1
1817.1514,-175.1614,-1571.3069,1
2081.1553,-319.7576,-1787.8873,1
1819.245,-293.8489,-1597.3947,1
1395.3126,-144.0687,-1170.5277,1
1647.6116,-193.3195,-1377.3121,1
1908.6813,-264.9885,-1621.8083,1
1947.2263,-219.5398,-1568.4489,1
2071.8088,-361.1253,-1821.7744,1
2076.354,-227.0585,-1684.654,1
1926.7748,-260.0948,-1612.8167,1
1791.8586,-216.4928,-1529.2415,1
1753.0002,-147.5438,-1387.4059,1
1504.879,-181.8745,-1289.92,1
1685.1696,-177.5283,-1332.2635,1
1789.253,-254.7977,-1500.4413,1
2078.0813,-269.3091,-1728.3622,1
1982.7501,-235.4686,-1699.0695,1
2087.641,-297.8098,-1580.3892,1
1565.4769,-186.422,-1333.8182,1
1666.3026,-287.0933,-1346.6058,1
1590.7106,-280.299,-1357.7333,1
1492.4387,-239.7226,-1267.0271,1
1565.4932,-231.2327,-1268.7537,1
1671.5883,-276.7482,-1382.6835,1
1576.4742,-219.9335,-1199.572,1
1352.2437,-160.8339,-1097.2323,1
1588.8959,-179.2148,-1263.3059,1
1765.0035,-153.8795,-1308.8738,1
1653.0422,-119.5778,-1290.8113,1
1718.183,-157.2575,-1332.0026,1
1874.7543,-221.9932,-1585.219,1
1585.7,-240.9158,-1407.5232,1
1324.1686,-233.9994,-1130.4908,1
1539.7699,-158.4951,-1268.349,1
1904.4052,-458.523,-1818.1084,1
1690.1486,-248.3824,-1446.487,1
1834.1963,-301.7073,-1547.1613,1
1791.7505,-348.4235,-1599.3503,1
1729.6182,-252.0076,-1469.48,1
1809.3448,-217.7438,-1389.0819,1
1994.3593,-253.1311,-1611.9092,1
1879.8943,-322.0064,-1635.3119,1
1335.1545,-116.5843,-1053.6368,1
1389.542,-195.5238,-1155.8647,1
1614.3021,-247.8697,-1369.6443,1
1795.4657,-268.5705,-1500.2601,1
1728.73,-119.5964,-1400.296,1
1837.9337,-293.0445,-1489.9177,1
1801.0615,-107.4128,-1375.7863,1
1799.6754,-177.2655,-1414.0238,1
1759.5804,-224.0281,-1375.7635,1
1670.9277,-142.8611,-1259.1755,1
1659.1259,-279.7237,-1288.1693,1
1607.6763,-133.9203,-1318.6764,1
1569.0562,-101.8894,-1180.5428,1
1372.4689,-121.6983,-1149.1334,1
1453.0121,-236.9378,-1219.9746,1
1619.5238,-288.4181,-1405.7682,1
1468.6255,-194.7827,-1184.4092,1
1553.0594,-182.0534,-1127.1115,1
1488.1451,-175.0654,-1121.6091,1
1526.4128,-159.1682,-1128.6748,1
1601.9762,-170.3586,-1204.7748,1
1576.9987,-181.088,-1186.4243,1
1940.9468,-211.4043,-1455.9525,1
1999.4492,-221.5282,-1540.5505,1
1883.674,-274.6706,-1590.601,1
1818.582,-239.8203,-1548.7217,1
1875.4596,-221.7414,-1484.894,1
1855.9569,-296.377,-1633.9324,1
1638.3624,-286.4498,-1439.1395,1
1908.4479,-361.3734,-1634.6823,1
1915.6176,-437.8444,-1788.6832,1
1566.2559,-227.302,-1355.2434,1
1774.8573,-300.4965,-1499.5684,1
1683.9092,-260.7422,-1489.4861,1
1818.9469,-270.1894,-1507.6241,1
1915.0507,-279.3774,-1518.4332,1
1808.301,-214.3587,-1520.3685,1
1598.7917,-270.6832,-1445.5884,1
1193.0615,-175.0928,-1048.026,1
1559.7928,-242.041,-1258.2451,1
1650.1927,-281.7621,-1479.6462,1
1807.5487,-284.4305,-1519.3448,1
1622.5646,-200.8935,-1355.7673,1
1571.4154,-193.334,-1307.3014,1
1827.1418,-218.8252,-1342.6841,1
1874.4156,-191.5607,-1477.417,1
1901.6594,-210.6195,-1504.9913,1
1841.6167,-199.507,-1399.6449,1
1295.2069,-201.5624,-1017.3497,1
1474.1895,-286.4895,-1218.1083,1
1381.6041,-167.4547,-1119.0065,1
1497.069,-227.8933,-1253.2112,1
1374.2094,-136.7406,-1114.3219,1
1444.0029,-135.6963,-1056.824,1
1604.7161,-205.821,-1185.4531,1
1894.7367,-285.2765,-1360.8551,1
1879.4572,-271.1969,-1304.3674,1
1694.2878,-131.3917,-1257.5323,1
2027.5212,-173.58,-1522.6171,1
2127.318,-273.353,-1682.1234,1
1918.9406,-329.2994,-1731.7162,1
1936.185,-203.0587,-1622.9196,1
1851.6893,-191.0162,-1490.1991,1
1789.77,-274.7534,-1606.4504,1
1654.8181,-300.1845,-1543.3806,1
1776.0781,-240.8097,-1521.5887,1
1690.5818,-240.2687,-1510.9288,1
1807.1569,-320.0521,-1459.4689,1
1958.8649,-424.6796,-1450.5125,1
1685.1693,-249.9774,-1441.9829,1
1746.9569,-223.696,-1402.6229,1
1691.7699,-203.765,-1491.8324,1
1893.525,-240.2126,-1509.0251,1
1684.0228,-295.2737,-1516.7577,1
1279.268,-262.8818,-1161.229,1
1502.4745,-210.8812,-1198.7913,1
1481.5471,-216.453,-1354.7164,1
1931.6655,-297.179,-1585.8044,1
1687.167,-277.1972,-1431.4132,1
1595.3046,-202.1304,-1202.5522,1
1649.9171,-147.497,-1344.1866,1
1879.1593,-152.4963,-1441.1362,1
1975.6038,-171.4967,-1502.9427,1
1596.6229,-161.4309,-1236.2924,1
1556.9882,-248.0036,-1289.725,1
1547.5881,-130.3303,-1123.8538,1
1826.4955,-203.8941,-1433.0165,1
1937.4059,-169.1944,-1441.1205,1
1965.9318,-205.2981,-1447.0057,1
1810.9235,-239.547,-1454.3508,1
1821.7296,-132.8736,-1325.7849,1
2075.1846,-246.8633,-1612.5892,1
1965.2826,-241.6325,-1644.5153,1
1792.9425,-224.2328,-1511.3945,1
1993.4246,-222.7112,-1581.862,1
1849.4388,-187.6292,-1399.5256,1
1597.5503,-162.3035,-1332.5265,1
1783.1179,-229.5453,-1532.311,1
1752.2697,-297.5095,-1510.0588,1
1566.7491,-205.2688,-1321.3512,1
1922.5641,-286.9724,-1586.3702,1
1839.812,-240.8885,-1528.9225,1
1848.6129,-347.0958,-1663.9976,1
1794.7062,-260.9896,-1531.5,1
1765.5424,-266.2042,-1530.1234,1
1902.8882,-222.8862,-1606.0317,1
1657.1277,-317.2919,-1501.368,1
1296.6283,-166.0495,-1107.9443,1
1656.3092,-349.7671,-1366.5707,1
1574.778,-233.7537,-1378.8639,1
1847.7126,-286.5621,-1593.1445,1
1422.3218,-199.2013,-1282.3065,1
1532.4841,-158.7496,-1180.6683,1
1710.2156,-266.4915,-1450.5719,1
1951.7211,-251.9982,-1514.2485,1
1683.7166,-246.1738,-1409.3162,1
1719.7136,-151.1466,-1289.4792,1
1973.1863,-184.343,-1537.5616,1
2012.3098,-175.2879,-1525.2231,1
1816.3652,-138.3036,-1463.4069,1
1862.769,-299.4084,-1618.242,1
1745.5728,-178.9879,-1424.368,1
1946.3466,-234.2798,-1555.4312,1
1915.3479,-323.4449,-1630.2521,1
1679.0891,-185.8144,-1420.8922,1
1739.8218,-203.7554,-1521.4003,1
1565.8022,-133.861,-1240.6351,1
1578.5507,-167.5809,-1249.4005,1
1714.1687,-226.416,-1422.7983,1
1426.5948,-164.031,-1249.2311,1
1514.0094,-178.9335,-1227.4847,1
1908.849,-259.5466,-1629.5687,1
1782.5209,-246.3177,-1495.8884,1
1762.1384,-313.2676,-1574.5463,1
1809.9137,-219.7606,-1545.4277,1
1848.8295,-226.0822,-1594.4209,1
1751.2382,-281.079,-1502.0238,1
1455.6353,-194.7963,-1219.8689,1
1378.3816,-274.1994,-1201.4961,1
1548.2401,-258.8402,-1314.0074,1
1692.4923,-271.1417,-1468.7795,1
1885.4224,-274.8377,-1544.7072,1
1659.6243,-297.8151,-1409.7604,1
1718.437,-364.0756,-1524.4467,1
1783.9828,-307.6025,-1566.2592,1
1860.0625,-116.0929,-1413.1794,1
2007.3071,-147.3318,-1556.1327,1
2017.2494,-219.5422,-1574.0963,1
1971.3824,-226.5662,-1548.6582,1
1692.5886,-240.1455,-1457.8817,1
1834.3079,-203.4043,-1438.3607,1
1708.3212,-207.4069,-1469.244,1
1712.0789,-252.4516,-1449.3745,1
1794.7358,-297.06,-1496.3438,1
1556.6494,-156.3495,-1276.5887,1
1609.8689,-170.4438,-1276.3068,1
1619.8646,-202.7957,-1348.9835,1
1391.484,-170.5805,-1163.9106,1
1593.0448,-188.8213,-1279.2625,1
1824.1024,-204.1817,-1513.1353,1
1659.3842,-230.3505,-1426.5461,1
1601.3112,-187.1803,-1350.8732,1
1616.0546,-183.1535,-1369.5344,1
1618.783,-153.7069,-1372.3607,1
1505.627,-218.1747,-1275.4896,1
1250.2865,-145.1967,-1054.2379,1
1316.04,-282.7046,-1224.9753,1
1434.3715,-197.2676,-1259.8766,1
1866.7089,-370.0477,-1600.974,1
1710.7144,-189.1012,-1391.059,1
1565.4655,-194.6767,-1330.5026,1
1820.1022,-128.6805,-1433.975,1
1666.9568,-174.7419,-1321.9629,1
1658.7386,-277.569,-1450.9626,1
1798.1385,-241.0515,-1374.5948,1
1495.5981,-128.7873,-1223.4377,1
1572.537,-166.1707,-1264.8398,1
1530.5703,-175.0693,-1255.2294,1
1463.2413,-114.9909,-1105.6879,1
1548.6539,-171.3051,-1309.8818,1
1706.2416,-192.5101,-1303.7039,1
1553.7697,-218.6078,-1323.889,1
1590.6313,-232.3468,-1368.1808,1
1555.0345,-168.6036,-1267.4467,1
1642.774,-231.7518,-1399.8918,1
1637.1248,-245.0885,-1381.3271,1
1490.6318,-195.4371,-1284.1505,1
1499.6182,-246.3032,-1241.076,1
1378.434,-180.0377,-1140.002,1
1326.2666,-229.9627,-1119.1597,1
1381.3328,-233.7442,-1210.0269,1
1636.8054,-238.791,-1434.1396,1
1966.5358,-304.0343,-1649.6943,1
1705.5045,-239.2969,-1467.943,1
1614.6465,-151.8056,-1302.7216,1
1592.7021,-146.906,-1210.9297,1
1546.104,-171.6012,-1169.7292,1
1409.403,-118.6848,-1134.2942,1
1593.0304,-83.8628,-1144.6913,1
1827.8665,-285.8877,-1593.6929,1
1836.2314,-281.5127,-1600.612,1
1671.2345,-314.0053,-1522.8539,1
1647.5331,-265.6367,-1430.0393,1
1539.1122,-167.1434,-1197.148,1
1741.8618,-272.1655,-1498.1417,1
1755.326,-269.9266,-1527.4148,1
1696.029,-260.6285,-1440.0032,1
1750.4324,-299.4643,-1463.3201,1
1465.8173,-205.1578,-1100.9799,1
1482.7173,-179.8757,-1208.4276,1
1983.8654,-168.1392,-1501.4816,1
2040.2933,-265.0408,-1676.2236,1
1796.076,-163.8159,-1473.7921,1
1638.4677,-266.4439,-1435.4995,1
1437.5566,-195.285,-1229.4055,1
1393.4532,-147.1561,-1119.576,1
1778.1646,-245.8064,-1469.6873,1
1853.8505,-205.8438,-1496.7407,1
1518.586,-260.9382,-1331.1377,1
1905.5906,-486.468,-1887.3094,1
1769.587,-396.2788,-1677.864,1
1865.3551,-467.4872,-1715.8342,1
1686.7723,-273.342,-1494.647,1
1841.9456,-364.0203,-1681.4235,1
1942.7201,-382.5159,-1739.3284,1
1561.6757,-323.1961,-1438.4891,1
1976.0573,-389.7377,-1913.9612,1
1161.9666,-206.9365,-1040.0164,1
1562.2574,-370.8525,-1447.5104,1
1313.137,-295.3628,-1158.97,1
1469.9563,-260.0621,-1294.0146,1
1816.9279,-455.3257,-1787.3297,1
1722.0634,-354.5115,-1578.9202,1
1706.3402,-372.1241,-1556.5295,1
1704.0162,-294.3414,-1532.7903,1
1672.6714,-326.8393,-1527.5759,1
1842.0881,-327.8563,-1718.4474,1
2043.5042,-459.3945,-1954.8478,1
2075.8955,-406.3643,-1940.96,1
2138.69,-423.1298,-1959.511,1
1494.9354,-248.7613,-1366.2397,1
1658.1063,-295.0195,-1478.4915,1
1635.3876,-365.0874,-1507.8588,1
1160.8898,-258.1435,-1032.0845,1
1200.1486,-257.8934,-1062.713,1
1471.066,-341.4287,-1311.3287,1
1309.2291,-234.5215,-1140.9222,1
1717.4846,-405.3715,-1617.6079,1
1482.2935,-295.1153,-1425.44,1
1619.9526,-268.4061,-1363.8767,1
1637.6283,-343.5186,-1493.8785,1
1627.7216,-277.164,-1344.4951,1
1615.8934,-270.4526,-1400.4698,1
2050.8857,-449.8307,-1898.138,1
2110.2761,-320.1122,-1951.7314,1
2304.5417,-407.0469,-2173.037,1
2274.3557,-386.7496,-2043.6218,1
1551.8425,-237.663,-1315.8427,1
1866.3029,-439.9009,-1658.6553,1
1734.2704,-366.7015,-1614.4493,1
1581.4791,-324.8853,-1402.951,1
1966.5155,-482.5126,-1791.0946,1
1790.5996,-356.988,-1650.5626,1
1647.4606,-388.92,-1532.8997,1
1804.1473,-514.5244,-1712.279,1
1472.7754,-298.3053,-1325.3108,1
1354.5409,-262.9518,-1127.388,1
1687.2164,-395.0831,-1575.0265,1
1766.0948,-452.1218,-1626.3877,1
1697.2076,-354.4133,-1496.8269,1
1520.2,-335.0585,-1439.22,1
1534.8678,-294.0973,-1401.6655,1
1815.8179,-374.9071,-1592.8383,1
1974.6602,-403.7684,-1807.8413,1
1994.4922,-400.7376,-1897.3561,1
2211.0396,-289.4201,-1951.299,1
1978.2266,-212.7496,-1587.897,1
1330.3236,-235.9298,-1187.6381,1
1506.3582,-275.9973,-1392.0194,1
1674.9532,-354.654,-1607.9551,1
1720.0989,-365.9613,-1593.9272,1
1390.0364,-284.438,-1334.4375,1
1852.8138,-350.9101,-1601.4567,1
1821.8469,-344.9137,-1655.9204,1
2068.5396,-428.5724,-1937.6395,1
2281.5273,-494.4148,-2106.0452,1
2168.2056,-478.9311,-2019.5331,1
1757.9958,-384.4534,-1592.9839,1
1694.8286,-384.8244,-1537.7914,1
1742.743,-335.3299,-1564.2383,1
1747.1815,-319.0757,-1554.3073,1
1884.8914,-422.3166,-1758.1172,1
1779.1042,-358.2027,-1634.8958,1
1782.5409,-400.8815,-1651.0769,1
1854.2169,-392.048,-1646.4264,1
1727.766,-276.5451,-1505.7708,1
1838.0226,-338.9635,-1659.254,1
1699.7709,-253.1179,-1448.9843,1
1202.4244,-183.5982,-1065.9976,1
1126.2906,-247.1994,-1018.5277,1
1647.388,-461.3678,-1523.0123,1
2051.5962,-556.8436,-1978.4126,1
1869.7181,-371.3651,-1614.8511,1
1598.7358,-349.4198,-1420.0767,1
1903.221,-407.9513,-1745.6432,1
2121.3547,-424.8761,-2018.5243,1
1610.5358,-222.3287,-1469.3536,1
2130.3076,-470.6547,-2002.2152,1
2626.323,-569.9899,-2483.1052,1
2273.4802,-231.069,-2000.016,1
2306.0596,-417.7532,-2024.341,1
1928.5466,-383.8744,-1772.4838,1
1796.0889,-411.7469,-1751.0703,1
2090.8862,-428.4678,-1883.4127,1
2074.288,-453.7092,-1966.7443,1
1980.9614,-425.3144,-1856.2501,1
1738.3785,-321.6136,-1573.0175,1
1777.999,-436.3146,-1680.1832,1
2035.9822,-415.4131,-1830.7699,1
1829.9598,-341.4331,-1580.8159,1
1811.7509,-363.2872,-1578.2607,1
1670.2076,-266.6359,-1486.9924,1
1561.288,-394.8963,-1373.2852,1
1408.2141,-297.0229,-1290.9434,1
